user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DOW_subscribe,DOW_cancel,is_correct_lang
a100004655,2018-01-25,House Ads,personalization,False,English,Spanish,45-55 years,,,None,False,,,False
a100004656,2018-01-05,House Ads,personalization,False,Spanish,Spanish,55+ years,,,None,False,,,True
a100004656,2018-01-26,House Ads,personalization,False,English,Spanish,55+ years,,,None,False,,,False
a100004657,2018-01-05,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004657,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004658,2018-01-05,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004658,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004659,2018-01-05,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004659,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004660,2018-01-05,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004660,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004661,2018-01-05,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004661,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004662,2018-01-06,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004662,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004663,2018-01-06,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004663,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004664,2018-01-06,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004664,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004665,2018-01-06,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004665,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004666,2018-01-06,Push,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004666,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004667,2018-01-06,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004667,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004668,2018-01-06,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004668,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004669,2018-01-07,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004669,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004670,2018-01-07,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004670,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004671,2018-01-07,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004671,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004672,2018-01-07,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004672,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004673,2018-01-07,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004673,2018-01-22,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004674,2018-01-07,Push,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004674,2018-01-23,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004675,2018-01-08,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004675,2018-01-24,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004676,2018-01-08,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004676,2018-01-25,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004677,2018-01-08,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004677,2018-01-26,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004678,2018-01-08,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004678,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004679,2018-01-08,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004679,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004680,2018-01-08,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004680,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004681,2018-01-08,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004681,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004682,2018-01-09,Push,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004682,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004683,2018-01-09,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004683,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004684,2018-01-09,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004684,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004685,2018-01-09,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004685,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004686,2018-01-09,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004686,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004687,2018-01-09,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004687,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004688,2018-01-09,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004688,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004689,2018-01-10,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004689,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004690,2018-01-10,Push,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004690,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004691,2018-01-10,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004691,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004692,2018-01-10,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004692,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004693,2018-01-10,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004693,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004694,2018-01-10,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004694,2018-01-22,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004695,2018-01-10,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004695,2018-01-23,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004696,2018-01-11,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004696,2018-01-24,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004697,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004697,2018-01-25,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004698,2018-01-11,Push,personalization,False,English,English,55+ years,,,None,False,,,True
a100004698,2018-01-26,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004699,2018-01-11,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004699,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004700,2018-01-11,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004700,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004701,2018-01-11,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004701,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004702,2018-01-11,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004702,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004703,2018-01-12,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004703,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004704,2018-01-12,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004704,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004705,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004706,2018-01-12,Push,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004706,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004707,2018-01-12,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004707,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004708,2018-01-12,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004708,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004709,2018-01-12,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004709,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004710,2018-01-13,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004710,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004711,2018-01-13,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004711,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004712,2018-01-13,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004712,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004713,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004713,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004714,2018-01-13,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004714,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004715,2018-01-13,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004715,2018-01-22,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004716,2018-01-13,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004716,2018-01-23,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004717,2018-01-14,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004717,2018-01-24,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004718,2018-01-14,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004718,2018-01-25,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004719,2018-01-14,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004719,2018-01-26,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004720,2018-01-14,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004720,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004721,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004721,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004722,2018-01-14,Push,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004722,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004723,2018-01-14,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004723,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004724,2018-01-15,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004724,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004725,2018-01-15,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004725,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004726,2018-01-15,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004726,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004727,2018-01-15,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004727,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004728,2018-01-15,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004728,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004729,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004730,2018-01-15,Push,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004730,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004731,2018-01-16,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004731,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004732,2018-01-16,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004732,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004733,2018-01-16,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004733,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004734,2018-01-16,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004734,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004735,2018-01-16,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004735,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004736,2018-01-16,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004736,2018-01-22,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004737,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004737,2018-01-23,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004738,2018-01-17,Push,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004738,2018-01-24,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004739,2018-01-17,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004739,2018-01-25,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004740,2018-01-17,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004740,2018-01-26,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004741,2018-01-17,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004741,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004742,2018-01-17,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004742,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004743,2018-01-17,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004743,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004744,2018-01-17,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004744,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004745,2018-01-18,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004745,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004746,2018-01-18,Push,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004746,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004747,2018-01-18,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004747,2018-01-12,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004748,2018-01-18,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004748,2018-01-13,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004749,2018-01-18,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004749,2018-01-14,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004750,2018-01-18,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004750,2018-01-15,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004751,2018-01-18,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004751,2018-01-16,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004752,2018-01-19,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004752,2018-01-17,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004753,2018-01-19,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004753,2018-01-18,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004754,2018-01-19,Push,personalization,False,English,English,55+ years,,,None,False,,,True
a100004754,2018-01-19,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004755,2018-01-19,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004755,2018-01-20,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004756,2018-01-19,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004756,2018-01-21,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004757,2018-01-19,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004758,2018-01-19,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004759,2018-01-20,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004760,2018-01-20,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004761,2018-01-20,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004762,2018-01-20,Push,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004763,2018-01-20,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004764,2018-01-20,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004765,2018-01-20,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004766,2018-01-21,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004767,2018-01-21,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004768,2018-01-21,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004769,2018-01-26,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004770,2018-01-26,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004771,2018-01-27,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004772,2018-01-27,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004773,2018-01-27,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004774,2018-01-27,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004775,2018-01-27,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004776,2018-01-27,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004777,2018-01-27,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004778,2018-01-28,Push,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004779,2018-01-28,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004780,2018-01-28,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004781,2018-01-28,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004782,2018-01-28,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004783,2018-01-28,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004784,2018-01-28,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004785,2018-01-29,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004786,2018-01-29,Push,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004787,2018-01-29,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004788,2018-01-29,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004789,2018-01-29,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004790,2018-01-29,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004791,2018-01-29,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004792,2018-01-30,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004793,2018-01-30,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004794,2018-01-30,Push,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004795,2018-01-30,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004796,2018-01-30,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004797,2018-01-30,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004798,2018-01-30,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004799,2018-01-31,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004800,2018-01-31,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004801,2018-01-31,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004802,2018-01-31,Push,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004803,2018-01-31,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004804,2018-01-31,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004805,2018-01-31,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004806,2018-01-01,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004807,2018-01-01,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004808,2018-01-01,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004809,2018-01-01,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004810,2018-01-01,Push,personalization,False,English,English,55+ years,,,None,False,,,True
a100004811,2018-01-01,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004812,2018-01-01,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004813,2018-01-02,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004814,2018-01-02,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004815,2018-01-02,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004816,2018-01-02,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004817,2018-01-02,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004818,2018-01-02,Push,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004819,2018-01-02,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004820,2018-01-03,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004821,2018-01-03,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004822,2018-01-03,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004823,2018-01-03,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004824,2018-01-03,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004825,2018-01-03,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004826,2018-01-03,Push,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004827,2018-01-04,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004828,2018-01-04,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004829,2018-01-04,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004830,2018-01-04,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004831,2018-01-04,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004832,2018-01-04,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004833,2018-01-04,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004834,2018-01-05,Push,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004835,2018-01-05,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004836,2018-01-05,Instagram,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004837,2018-01-05,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004838,2018-01-05,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004839,2018-01-05,House Ads,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004840,2018-01-05,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004841,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004842,2018-01-06,Push,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004843,2018-01-06,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004844,2018-01-06,Instagram,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004845,2018-01-06,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004846,2018-01-06,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004847,2018-01-06,House Ads,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004848,2018-01-07,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004849,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004850,2018-01-07,Push,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004851,2018-01-07,Facebook,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004852,2018-01-07,Instagram,personalization,False,English,English,55+ years,,,None,False,,,True
a100004853,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004854,2018-01-08,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004855,2018-01-08,House Ads,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004856,2018-01-08,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004857,2018-01-08,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004858,2018-01-08,Push,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004859,2018-01-08,Facebook,personalization,False,English,English,55+ years,,,None,False,,,True
a100004860,2018-01-08,Instagram,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004861,2018-01-09,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004862,2018-01-09,Facebook,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004863,2018-01-09,House Ads,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004864,2018-01-09,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004865,2018-01-09,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004866,2018-01-09,Push,personalization,False,English,English,55+ years,,,None,False,,,True
a100004867,2018-01-09,Facebook,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004868,2018-01-10,Instagram,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004869,2018-01-10,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004870,2018-01-10,Facebook,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004871,2018-01-10,House Ads,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004872,2018-01-10,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004873,2018-01-10,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
a100004874,2018-01-10,Push,personalization,False,English,English,0-18 years,,,None,False,,,True
a100004875,2018-01-11,Facebook,personalization,False,English,English,19-24 years,,,None,False,,,True
a100004876,2018-01-11,Instagram,personalization,False,English,English,24-30 years,,,None,False,,,True
a100004877,2018-01-11,Instagram,personalization,False,English,English,30-36 years,,,None,False,,,True
a100004878,2018-01-11,Facebook,personalization,False,English,English,36-45 years,,,None,False,,,True
a100004879,2018-01-11,House Ads,personalization,False,English,English,45-55 years,,,None,False,,,True
a100004880,2018-01-11,House Ads,personalization,False,English,English,55+ years,,,None,False,,,True
